TENSION_FROM_ACTIVE_CRISIS;Active Crisis: §Y$VAL$§!;;Aktive Konflikte: §Y$VAL$§!;;;;;;;;;;;x;
AT_WAR_TENSION_DECAY;$COUNTRY$ is at war: §Y$VAL$§;;$COUNTRY$ befindet sich im Krieg: §Y$VAL$§;;;;;;;;;;;x;
TRIGGER_FLASHPOINT_TAG;Flashpoint attacker;;Unruheherd-Angreifer;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_SETUP;When we have avoided backing one of the sides of the crisis;;Wenn wir es vermieden haben, eine der Seiten in einem Konflikt zu unterstützen;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_HEADER;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_1;Diplomatic Indecisiveness;*;Diplomatische Unentschlossenheit;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_2;Because of our failure to act;*;Aufgrund unseres Unvermögens zu handeln,;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_3;our prestige is reduced by §R$PENALTY$§!.;*;wird unser Prestige um §R$PENALTY$§! reduziert.;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_4;In the future we must make a stand in international politics or risk being ignored.;*;In Zukunft müssen wir in der internationalen Politik Stellung beziehen oder wir riskieren es, ignoriert zu werden.;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_LOG;We failed to act before the current crisis concluded;;Wir haben es verpasst zu handeln, bevor der aktuelle Konflikt ihren Abschluss fand;;;;;;;;;;;x;
CRISIS_NO_SIDE_PICKED_BTN1;Ok;OK;Ok;;Aceptar;;;;;;;;;x;
CRISIS_STARTED_SETUP;An international crisis has started;;Ein internationaler Konflikt hat begonnen;;;;;;;;;;;x;
CRISIS_STARTED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_STARTED_1;International Crisis;*;Internationaler Konflikt;;*;;;;;;;;;x;
CRISIS_STARTED_2;Diplomatic tension has caused an international crisis in;*;Diplomatische Spannungen führten zu einem internationalen Konflikt in;;*;;;;;;;;;x;
CRISIS_STARTED_3;$CRISISTARGET$;;$CRISISTARGET$;;;;;;;;;;;x;
CRISIS_STARTED_4;We have no concerns, this will be resolved in a civilized way.;;Wir bezweifeln nicht, das dies in zivilisierter Weise beendet wird.;;;;;;;;;;;x;
CRISIS_STARTED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_STARTED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_STARTED_LOG;A new crisis has started;;Ein neuer Konflikt hat begonnen;;;;;;;;;;;x;
CRISIS_STARTED_BTN1;Ok;OK;Ok;;Aceptar;;;;;;;;;x;
CRISIS_BECAME_WAR_SETUP;A crisis has escalated into war;;Ein Konflikt ist in einen Krieg ausgeartet;;;;;;;;;;;x;
CRISIS_BECAME_WAR_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BECAME_WAR_1;International Crisis;*;Internationaler Konflikt;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_2;The diplomatic negotiations in the current crisis have failed.;*;Die diplomatischen Verhandlungen im aktuellen Konflikt sind fehlgeschlagen.;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_3;It seems the field of battle will decide who is right.;*;Das Schlachtfeld wird wohl entscheiden wer Recht hat.;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_4;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BECAME_WAR_LOG;A crisis has escalated into war.;;Ein Konflikt ist in einen Krieg ausgeartet.;;;;;;;;;;;x;
CRISIS_BECAME_WAR_BTN1;Ok;OK;Ok;;Aceptar;;;;;;;;;x;
IS_IN_CRISIS;is involved in a crisis.;;ist in einen Konflikt verwickelt.;;;;;;;;;;;x;
IS_NOT_IN_CRISIS;is not involved in a crisis.;;ist nicht in einen Konflikt verwickelt.;;;;;;;;;;;x;
BACK_CRISIS_DI;Offer of backing a country in a crisis;;Angebot zur Unterstützung eines in einem Konflikt befindlichen Landes;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_SETUP;When nobody backs a crisis;;Wenn niemand in einem Konflikt Unterstützung anbietet;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_NOBODY_BACKED_1;Crisis averted for now;*;Konflikt vorerst abgewendet;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_2;The crisis in;;Der Konflikt in;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_3;§Y$CRISISTARGET$§!;*;§Y$CRISISTARGET$§!;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_4;failed to enlist international interest at this time.;;hat zu diesem Zeitpunkt kein internationales Interesse hervorgerufen.;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_5;*;*;*;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_6;*;*;*;;*;;;;;;;;;x;
CRISIS_NOBODY_BACKED_LOG;Nobody backed current crisis;;Niemand hat den aktuellen Konflikt unterstützt;;;;;;;;;;;x;
CRISIS_NOBODY_BACKED_BTN1;Ok;OK;Ok;;Aceptar;;;;;;;;;x;
BP_TOOL_ICON_INFANTRY;Infantry icon;;Infanterie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_COMBAT;Battle icon;;Kampf-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_CAVALRY;Cavalry icon;;Kavallerie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_ARTILLERY;Artillery icon;;Artillerie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_NAVAL;Naval base icon;;Marinestützpunkt-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_INVASION;Invasion icon;;Invasion-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WOODEN_SHIP;Ship icon;;Schiff-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_IRONCLAD;Ironclad icon;;Panzerschiff-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_INDUSTRY;Industry icon;;Industrie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_COLONY;Colony icon;;Kolonie-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WARGOAL_1;Wargoal icon;;Kriegsziel-Symbol;;;;;;;;;;;x;
BP_TOOL_ICON_WARGOAL_2;Wargoal icon;;Kriegsziel-Symbol;;;;;;;;;;;x;
TAKE_SIDE_PENALTY;Prestige penalty for not taking a side: §R$VAL$§!;;Malus auf Prestige, da keine Seite gewählt wurde: §R$VAL$§!;;;;;;;;;;;x;
NO_CALL_ALLY_CRISIS;Can not call allies to a Crisis War before Great Wars are enabled;;Kann keine Verbündeten zu einem Konfliktkrieg rufen, bevor Große Kriege nicht aktiviert wurden;;;;;;;;;;;x;
PRODUCTION_BONUS;$BON$ bonus from:;;$BON$ Bonus von:;;;;;;;;x;;;;
